_id,Produto,Categoria do Produto,Preço,Data da Compra,Valor do Frete
65955a121b7c4edbe6512994,Guitarra,instrumentos musicais,1123.16,2022-02-24,57.3893301477
65955a121b7c4edbe6512995,Secadora de roupas,eletrodomesticos,856.93,2022-02-24,43.213383575
65955a121b7c4edbe6512996,Ciência de dados com python,livros,68.8,2022-02-24,3.952169834
65955a121b7c4edbe6512997,Cadeira de escritório,moveis,437.11,2022-02-24,23.5635693089
65955a121b7c4edbe6512998,Guitarra,instrumentos musicais,1191.47,2022-02-24,63.9732976024
65955a121b7c4edbe6512999,Jogo de tabuleiro,brinquedos,201.06,2022-02-24,10.9946169426
65955a121b7c4edbe651299a,Bicicleta,esporte e lazer,990.89,2022-02-24,54.4147058551
65955a121b7c4edbe651299b,Copo térmico,esporte e lazer,65.51,2022-02-24,4.0193149446
65955a121b7c4edbe651299c,Celular Plus X42,eletronicos,2927.76,2023-02-24,153.4788511824
65955a121b7c4edbe651299d,TV Led UHD 4K,eletronicos,3402.14,2023-02-24,187.3956553761
65955a121b7c4edbe651299e,Panela de pressão,utilidades domesticas,115.11,2023-02-24,7.0691090348
65955a121b7c4edbe651299f,Lavadora de roupas,eletrodomesticos,1858.21,2023-02-24,96.5285313206
65955a121b7c4edbe65129a0,Sofá retrátil,moveis,924.24,2023-02-24,49.4961254217
65955a121b7c4edbe65129a1,Geladeira,eletrodomesticos,2916.58,2023-02-24,159.7791494618
65955a121b7c4edbe65129a2,Guitarra,instrumentos musicais,905.39,2023-02-24,45.7937327878
65955a121b7c4edbe65129a3,Cama box,moveis,557.24,2023-02-24,27.2557926635
65955a121b7c4edbe65129a4,Boneca bebê,brinquedos,77.1,2023-02-24,1.6897821185
65955a121b7c4edbe65129a5,Micro-ondas,eletrodomesticos,1093.64,2023-02-24,55.8174789558
65955a121b7c4edbe65129a6,Lavadora de roupas,eletrodomesticos,1839.55,2023-02-24,98.6375155415
65955a121b7c4edbe65129af,Smart TV,eletronicos,2162.84,2021-03-24,115.6958278293
65955a121b7c4edbe65129b0,Cubo mágico 8x8,brinquedos,22.64,2021-03-24,0.0
65955a121b7c4edbe65129b1,Bola de basquete,esporte e lazer,46.84,2021-03-24,0.0
65955a121b7c4edbe65129b2,Faqueiro,utilidades domesticas,68.46,2021-03-24,1.2297281111
65955a121b7c4edbe65129b3,Bola de basquete,esporte e lazer,76.57,2021-03-24,4.3602480553
65955a121b7c4edbe65129b4,Kit banquetas,moveis,404.84,2021-03-24,21.8396379866
65955a121b7c4edbe65129b5,Blocos de montar,brinquedos,48.05,2022-03-24,2.8472947584
65955a121b7c4edbe65129b6,Poltrona,moveis,336.7,2022-03-24,18.8681099026
65955a121b7c4edbe65129b7,Guitarra,instrumentos musicais,989.11,2022-03-24,55.8309481806
65955a121b7c4edbe65129b8,Modelagem preditiva,livros,72.25,2022-03-24,1.4315342092
65955a121b7c4edbe65129b9,Headset,eletronicos,63.95,2022-03-24,0.0
65955a121b7c4edbe65129ba,Cama king,moveis,737.33,2022-03-24,36.8450433801
65955a121b7c4edbe65129bb,Copo térmico,esporte e lazer,82.61,2022-03-24,5.2871491508
65955a121b7c4edbe65129bc,Copo térmico,esporte e lazer,82.88,2023-03-24,1.9975497299
65955a121b7c4edbe65129bd,Poltrona,moveis,267.4,2023-03-24,14.769350078
65955a121b7c4edbe65129be,Corda de pular,esporte e lazer,21.91,2023-03-24,0.0
65955a121b7c4edbe65129bf,TV Led UHD 4K,eletronicos,3676.86,2023-03-24,196.0648594295
65955a121b7c4edbe65129c0,Faqueiro,utilidades domesticas,50.68,2023-03-24,10.2541378199
65955a121b7c4edbe65129c1,Kit banquetas,moveis,374.09,2023-03-24,17.5036061526
65955a121b7c4edbe65129c2,Geladeira,eletrodomesticos,2550.58,2023-03-24,136.0938377344
65955a121b7c4edbe65129c3,Kit banquetas,moveis,394.76,2023-03-24,28.8178335114
65955a121b7c4edbe65129c4,Headset,eletronicos,198.89,2023-03-24,10.8734200673
65955a121b7c4edbe65129c5,Kit banquetas,moveis,303.71,2023-03-24,17.0600589927
65955a121b7c4edbe65129c6,Fone de ouvido,eletronicos,120.97,2023-03-24,4.0257276398
65955a121b7c4edbe65129c7,Faqueiro,utilidades domesticas,50.45,2023-03-24,0.0
65955a121b7c4edbe65129cd,Corda de pular,esporte e lazer,30.56,2021-04-24,0.0
65955a121b7c4edbe65129ce,Dashboards com Power BI,livros,39.05,2021-04-24,2.3624209306
65955a121b7c4edbe65129cf,TV Led UHD 4K,eletronicos,2243.57,2021-04-24,120.8624682823
65955a121b7c4edbe65129d0,Fone de ouvido,eletronicos,115.53,2021-04-24,3.7360640055
65955a121b7c4edbe65129d1,Iniciando em programação,livros,72.84,2021-04-24,1.4629499343
65955a121b7c4edbe65129d2,Panela de pressão,utilidades domesticas,114.63,2021-04-24,3.6881417131
65955a121b7c4edbe65129d3,Bola de basquete,esporte e lazer,90.53,2021-04-24,5.3515546743
65955a121b7c4edbe65129d4,Headset,eletronicos,136.71,2021-04-24,4.8638352875
65955a121b7c4edbe65129d5,Smart TV,eletronicos,2213.02,2022-04-24,121.0004736652
65955a121b7c4edbe65129d6,Impressora,eletronicos,446.76,2022-04-24,24.3148909551
65955a121b7c4edbe65129d7,Blocos de montar,brinquedos,33.94,2022-04-24,0.0
65955a121b7c4edbe65129d8,Headset,eletronicos,227.52,2022-04-24,9.6991945944
65955a121b7c4edbe65129d9,Poltrona,moveis,388.36,2022-04-24,21.6188494885
65955a121b7c4edbe65129da,Cubo mágico 8x8,brinquedos,14.94,2022-04-24,1.321775044
65955a121b7c4edbe65129db,Jogo de copos,utilidades domesticas,43.24,2022-04-24,2.5911767288
65955a121b7c4edbe65129dc,Guarda roupas,moveis,684.74,2022-04-24,34.044784092
65955a121b7c4edbe65129dd,Headset,eletronicos,179.73,2022-04-24,9.8588586118
65955a121b7c4edbe65129de,Carrinho controle remoto,brinquedos,83.74,2022-04-24,4.742028985
65955a121b7c4edbe65129e7,Modelagem preditiva,livros,84.26,2021-05-24,5.0128565014
65955a121b7c4edbe65129e8,Mesa de centro,moveis,275.14,2021-05-24,14.93915408
65955a121b7c4edbe65129e9,Bola de vôlei,esporte e lazer,74.07,2021-05-24,4.2327814797
65955a121b7c4edbe65129ea,Corda de pular,esporte e lazer,31.63,2021-05-24,0.0
65955a121b7c4edbe65129eb,Violão,instrumentos musicais,264.99,2021-05-24,21.1962233741
65955a121b7c4edbe65129ec,Modelagem preditiva,livros,93.95,2021-05-24,2.5869939269
65955a121b7c4edbe65129ed,Pandeiro,instrumentos musicais,101.96,2021-05-24,3.0135023295
65955a121b7c4edbe65129ee,Cama king,moveis,1019.79,2021-05-24,51.8851886264
65955a121b7c4edbe65129ef,Faqueiro,utilidades domesticas,40.6,2021-05-24,0.0
65955a121b7c4edbe65129f0,Bola de basquete,esporte e lazer,66.45,2021-05-24,1.122701658
65955a121b7c4edbe65129f1,Mesa de centro,moveis,196.56,2022-05-24,16.7081640548
65955a121b7c4edbe65129f2,Micro-ondas,eletrodomesticos,428.17,2022-05-24,24.1978797383
65955a121b7c4edbe65129f3,Guarda roupas,moveis,694.6,2022-05-24,38.3844757093
65955a121b7c4edbe65129f4,Celular ABXY,eletronicos,1615.88,2022-05-24,86.5718533058
65955a121b7c4edbe65129f5,Dinossauro Rex,brinquedos,23.43,2022-05-24,1.7786815382
65955a121b7c4edbe65129f6,Corda de pular,esporte e lazer,23.94,2022-05-24,0.0
65955a121b7c4edbe65129f7,Modelagem preditiva,livros,84.56,2022-05-24,12.5802135027
65955a121b7c4edbe6512a01,Guitarra,instrumentos musicais,952.68,2021-06-24,51.0104698627
65955a121b7c4edbe6512a02,Dinossauro Rex,brinquedos,19.31,2021-06-24,1.5593039329
65955a121b7c4edbe6512a03,Copo térmico,esporte e lazer,46.16,2021-06-24,0.0
65955a121b7c4edbe6512a04,Carrinho controle remoto,brinquedos,109.63,2021-06-24,6.1262445009
65955a121b7c4edbe6512a05,Modelagem preditiva,livros,83.66,2021-06-24,2.0390823833
65955a121b7c4edbe6512a06,Guarda roupas,moveis,636.01,2021-06-24,34.1543959374
65955a121b7c4edbe6512a07,Bola de basquete,esporte e lazer,30.34,2021-06-24,1.8986396338
65955a121b7c4edbe6512a08,Bola de basquete,esporte e lazer,61.84,2022-06-24,0.0
65955a121b7c4edbe6512a09,Ciência de dados com python,livros,66.7,2022-06-24,1.1360134059
65955a121b7c4edbe6512a0a,Modelagem preditiva,livros,102.08,2022-06-24,6.3238680771
65955a121b7c4edbe6512a0b,Fone de ouvido,eletronicos,81.2,2022-06-24,1.908094784
65955a121b7c4edbe6512a0c,Violão,instrumentos musicais,583.66,2022-06-24,35.5581778269
65955a121b7c4edbe6512a0d,Carrinho controle remoto,brinquedos,95.31,2022-06-24,2.6594098354
65955a121b7c4edbe6512a15,Guitarra,instrumentos musicais,943.39,2021-07-24,50.5158053108
65955a121b7c4edbe6512a16,Violão,instrumentos musicais,383.53,2021-07-24,21.3102338619
65955a121b7c4edbe6512a17,Ciência de dados com python,livros,72.22,2021-07-24,1.4299367995
65955a121b7c4edbe6512a18,Headset,eletronicos,182.8,2021-07-24,10.0166759725
65955a121b7c4edbe6512a19,Cama box,moveis,963.42,2021-07-24,48.8836557101
65955a121b7c4edbe6512a1a,Panela de pressão,utilidades domesticas,105.39,2021-07-24,6.1428049695
65955a121b7c4edbe6512a1b,Assistente virtual,eletronicos,194.96,2021-07-24,16.6229688682
65955a121b7c4edbe6512a1c,Jogo de panelas,utilidades domesticas,287.83,2022-07-24,12.9105206576
65955a121b7c4edbe6512a1d,TV Led UHD 4K,eletronicos,3353.9,2022-07-24,179.11618964
65955a121b7c4edbe6512a1e,Bateria,instrumentos musicais,903.48,2022-07-24,45.6920310338
65955a121b7c4edbe6512a1f,Kit banquetas,moveis,325.61,2022-07-24,14.9221920001
65955a121b7c4edbe6512a20,Guarda roupas,moveis,645.96,2022-07-24,35.0824388421
65955a121b7c4edbe6512a21,Cadeira de escritório,moveis,602.47,2022-07-24,33.0195628592
65955a121b7c4edbe6512a22,Celular ABXY,eletronicos,1565.97,2022-07-24,80.9676304965
65955a121b7c4edbe6512a27,Fone de ouvido,eletronicos,190.71,2021-08-24,10.4378596761
65955a121b7c4edbe6512a28,Iniciando em programação,livros,43.28,2021-08-24,0.0
65955a121b7c4edbe6512a29,Headset,eletronicos,299.73,2021-08-24,13.5441598575
65955a121b7c4edbe6512a2a,Cômoda,moveis,365.72,2021-08-24,20.0045942917
65955a121b7c4edbe6512a2b,Jogo de copos,utilidades domesticas,37.04,2021-08-24,2.2553944774
65955a121b7c4edbe6512a2c,Micro-ondas,eletrodomesticos,721.93,2021-08-24,36.0250397095
65955a121b7c4edbe6512a2d,Geladeira,eletrodomesticos,2674.02,2021-08-24,139.9679595347
65955a121b7c4edbe6512a2e,Jogo de panelas,utilidades domesticas,122.9,2022-08-24,7.0751597923
65955a121b7c4edbe6512a2f,Jogo de panelas,utilidades domesticas,108.49,2022-08-24,3.3612051847
65955a121b7c4edbe6512a30,Kit banquetas,moveis,376.83,2022-08-24,20.5961683684
65955a121b7c4edbe6512a31,Bateria,instrumentos musicais,1471.98,2022-08-24,75.9629457563
65955a121b7c4edbe6512a32,Guarda roupas,moveis,612.96,2022-08-24,33.169380494
65955a121b7c4edbe6512a33,Lavadora de roupas,eletrodomesticos,1614.56,2022-08-24,86.5015672769
65955a121b7c4edbe6512a38,Cama box,moveis,714.83,2021-09-24,38.9509621778
65955a121b7c4edbe6512a39,Tablet ABXY,eletronicos,2008.4,2021-09-24,104.5256969884
65955a121b7c4edbe6512a3a,Panela de pressão,utilidades domesticas,126.46,2021-09-24,7.0223913695
65955a121b7c4edbe6512a3b,Bicicleta,esporte e lazer,600.61,2021-09-24,29.565114689
65955a121b7c4edbe6512a3c,Bateria,instrumentos musicais,1216.14,2021-09-24,66.1549117065
65955a121b7c4edbe6512a3d,Lavadora de roupas,eletrodomesticos,1955.53,2021-09-24,101.7105285427
65955a121b7c4edbe6512a3e,Impressora,eletronicos,388.21,2021-09-24,18.255453674
65955a121b7c4edbe6512a3f,Kit banquetas,moveis,327.5,2021-09-24,15.0228288142
65955a121b7c4edbe6512a40,Smart TV,eletronicos,2412.38,2022-09-24,126.0364166535
65955a121b7c4edbe6512a41,Cubo mágico 8x8,brinquedos,18.1,2022-09-24,0.0
65955a121b7c4edbe6512a42,Celular ABXY,eletronicos,1473.12,2022-09-24,78.9703127855
65955a121b7c4edbe6512a43,Corda de pular,esporte e lazer,25.58,2022-09-24,2.25047322
65955a121b7c4edbe6512a44,Cama box,moveis,869.96,2022-09-24,43.9071918755
65955a121b7c4edbe6512a45,Bola de basquete,esporte e lazer,32.69,2022-09-24,0.0
65955a121b7c4edbe6512a46,Cadeira de escritório,moveis,675.74,2022-09-24,44.0587699946
65955a121b7c4edbe6512a47,Guarda roupas,moveis,659.24,2022-09-24,35.6288117295
65955a121b7c4edbe6512a48,Xadrez de madeira,brinquedos,33.91,2022-09-24,0.0
65955a121b7c4edbe6512a49,Mesa de jantar,moveis,419.04,2022-09-24,22.6013961707
65955a121b7c4edbe6512a53,Bicicleta,esporte e lazer,323.84,2021-10-24,17.7746102837
65955a121b7c4edbe6512a54,Iniciando em programação,livros,83.25,2021-10-24,2.0172511168
65955a121b7c4edbe6512a55,Bola de vôlei,esporte e lazer,74.7,2021-10-24,1.5619893386
65955a121b7c4edbe6512a56,Celular Plus X42,eletronicos,2547.63,2021-10-24,136.5420483755
65955a121b7c4edbe6512a57,Cômoda,moveis,427.94,2021-10-24,20.3709566501
65955a121b7c4edbe6512a58,Secadora de roupas,eletrodomesticos,1492.6,2022-10-24,80.8755750032
65955a121b7c4edbe6512a59,Iniciando em programação,livros,72.08,2022-10-24,4.1268199665
65955a121b7c4edbe6512a5a,Corda de pular,esporte e lazer,25.3,2022-10-24,0.0
65955a121b7c4edbe6512a5b,Pandeiro,instrumentos musicais,85.05,2022-10-24,4.8174334475
65955a121b7c4edbe6512a5c,Cama box,moveis,891.63,2022-10-24,45.0610541834
65955a121b7c4edbe6512a5d,Jogo de copos,utilidades domesticas,51.65,2022-10-24,0.0
65955a121b7c4edbe6512a5e,Kit banquetas,moveis,344.91,2022-10-24,24.9110450544
65955a121b7c4edbe6512a5f,Iniciando em programação,livros,60.34,2022-10-24,3.4960493816
65955a121b7c4edbe6512a60,Bicicleta,esporte e lazer,933.29,2022-10-24,50.2211497765
65955a121b7c4edbe6512a61,Fone de ouvido,eletronicos,190.03,2022-10-24,7.7029648794
65955a121b7c4edbe6512a6a,Poltrona,moveis,385.11,2021-11-24,20.7890748424
65955a121b7c4edbe6512a6b,Boneca bebê,brinquedos,77.37,2021-11-24,5.0081349148
65955a121b7c4edbe6512a6c,Tablet ABXY,eletronicos,2190.51,2021-11-24,114.222506628
65955a121b7c4edbe6512a6d,Celular Plus X42,eletronicos,2717.81,2021-11-24,151.0948205955
65955a121b7c4edbe6512a6e,Cubo mágico 8x8,brinquedos,12.22,2021-11-24,0.0
65955a121b7c4edbe6512a6f,Smartwatch,eletronicos,233.98,2021-11-24,10.0431701601
65955a121b7c4edbe6512a70,Cômoda,moveis,328.3,2021-11-24,15.0654264075
65955a121b7c4edbe6512a71,Ciência de dados com python,livros,91.62,2021-11-24,5.1672661823
65955a121b7c4edbe6512a72,Smart TV,eletronicos,1975.66,2022-11-24,105.7290559423
65955a121b7c4edbe6512a73,Cadeira de escritório,moveis,491.03,2022-11-24,26.4289961923
65955a121b7c4edbe6512a74,Guitarra,instrumentos musicais,903.31,2022-11-24,45.6829790452
65955a121b7c4edbe6512a75,Smartwatch,eletronicos,189.81,2022-11-24,7.6912505413
65955a121b7c4edbe6512a76,Fone de ouvido,eletronicos,119.05,2022-11-24,12.5809897362
65955a121b7c4edbe6512a77,Panela de pressão,utilidades domesticas,127.4,2022-11-24,4.3681057958
65955a121b7c4edbe6512a78,Jogo de panelas,utilidades domesticas,139.91,2022-11-24,8.1367987448
65955a121b7c4edbe6512a79,Smartwatch,eletronicos,172.94,2022-11-24,9.4973115389
65955a121b7c4edbe6512a7a,Cômoda,moveis,362.56,2022-11-24,19.8363337983
65955a121b7c4edbe6512a7b,Carrinho controle remoto,brinquedos,87.93,2022-11-24,5.5704231461
65955a121b7c4edbe6512a7c,Carrinho controle remoto,brinquedos,111.36,2022-11-24,12.3091993493
65955a121b7c4edbe6512a7d,Xadrez de madeira,brinquedos,33.62,2022-11-24,2.477176008
65955a121b7c4edbe6512a8b,Cama box,moveis,531.32,2021-12-24,29.6903069215
65955a121b7c4edbe6512a8c,Cama king,moveis,1050.85,2021-12-24,56.4857056441
65955a121b7c4edbe6512a8d,Mesa de centro,moveis,285.77,2021-12-24,12.8008318549
65955a121b7c4edbe6512a8e,Celular Plus X42,eletronicos,2673.67,2021-12-24,139.9493230877
65955a121b7c4edbe6512a8f,Carrinho controle remoto,brinquedos,108.37,2021-12-24,3.3548155457
65955a121b7c4edbe6512a90,Headset,eletronicos,313.06,2021-12-24,27.1756056683
65955a121b7c4edbe6512a91,Cômoda,moveis,317.7,2021-12-24,23.2961835953
65955a121b7c4edbe6512a92,Smart TV,eletronicos,1929.7,2021-12-24,100.3351587498
65955a121b7c4edbe6512a93,Guitarra,instrumentos musicais,1183.71,2021-12-24,63.3121223312
65955a121b7c4edbe6512a94,Lavadora de roupas,eletrodomesticos,1830.18,2021-12-24,101.9316177915
65955a121b7c4edbe6512a95,Celular Plus X42,eletronicos,2533.89,2021-12-24,141.3016339011
65955a121b7c4edbe6512a96,Cômoda,moveis,339.44,2021-12-24,18.761170978
65955a121b7c4edbe6512a97,Pandeiro,instrumentos musicais,117.51,2021-12-24,6.5401798912
65955a121b7c4edbe6512a98,Cama king,moveis,857.6,2021-12-24,45.9533968052
65955a121b7c4edbe6512a99,Bateria,instrumentos musicais,764.74,2021-12-24,45.2001430652
65955a121b7c4edbe6512a9a,Headset,eletronicos,127.42,2022-12-24,4.3691707356
65955a121b7c4edbe6512a9b,Blocos de montar,brinquedos,37.73,2022-12-24,0.0
65955a121b7c4edbe6512a9c,Copo térmico,esporte e lazer,33.82,2022-12-24,2.3319177809
65955a121b7c4edbe6512a9d,Xadrez de madeira,brinquedos,30.47,2022-12-24,0.0
65955a121b7c4edbe6512a9e,Copo térmico,esporte e lazer,38.14,2022-12-24,0.0
65955a121b7c4edbe6512a9f,Cama king,moveis,856.0,2022-12-24,43.1638638728
65955a121b7c4edbe6512aa0,Violão,instrumentos musicais,481.79,2022-12-24,23.2383071476
65955a121b7c4edbe6512aa1,Guarda roupas,moveis,659.51,2022-12-24,41.4965377929
65955a121b7c4edbe6512aa2,Headset,eletronicos,317.83,2022-12-24,14.5079304054
65955a121b7c4edbe6512aa3,Mochila,esporte e lazer,147.96,2022-12-24,8.4095294017
65955a121b7c4edbe6512aaa,TV Led UHD 4K,eletronicos,2724.22,2021-01-25,145.9449346215
65955a121b7c4edbe6512aab,Tablet ABXY,eletronicos,2220.69,2021-01-25,115.8295008344
65955a121b7c4edbe6512aac,Micro-ondas,eletrodomesticos,400.86,2021-01-25,27.7242034165
65955a121b7c4edbe6512aad,Cadeira de escritório,moveis,328.08,2021-01-25,15.0537120693
65955a121b7c4edbe6512aae,Violão,instrumentos musicais,261.17,2021-01-25,14.7949319702
65955a121b7c4edbe6512aaf,Dashboards com Power BI,livros,36.78,2021-01-25,2.489528876
65955a121b7c4edbe6512ab0,Blocos de montar,brinquedos,40.39,2021-01-25,0.0
65955a121b7c4edbe6512ab1,Secadora de roupas,eletrodomesticos,1541.5,2021-01-25,82.6113420708
65955a121b7c4edbe6512ab2,Tablet ABXY,eletronicos,1845.47,2022-01-25,99.2055734134
65955a121b7c4edbe6512ab3,Modelagem preditiva,livros,71.95,2022-01-25,10.2107354105
65955a121b7c4edbe6512ab4,Bateria,instrumentos musicais,865.35,2022-01-25,46.3660609901
65955a121b7c4edbe6512ab5,Pandeiro,instrumentos musicais,98.32,2022-01-25,5.7663487389
65955a121b7c4edbe6512ab6,Iniciando em programação,livros,76.83,2022-01-25,4.6220708895
65955a121b7c4edbe6512ab7,Jogo de copos,utilidades domesticas,38.43,2022-01-25,2.7332940376
65955a121b7c4edbe6512ab8,Impressora,eletronicos,301.67,2022-01-25,19.2268362776
65955a121b7c4edbe6512ab9,Celular ABXY,eletronicos,1728.46,2022-01-25,92.5663996197
65955a121b7c4edbe6512aba,Smart TV,eletronicos,1737.18,2023-01-25,90.0840479277
65955a121b7c4edbe6512abb,Fone de ouvido,eletronicos,154.33,2023-01-25,18.0749013389
65955a121b7c4edbe6512abc,Faqueiro,utilidades domesticas,77.99,2023-01-25,4.4358587833
65955a121b7c4edbe6512ac9,Geladeira,eletrodomesticos,2739.45,2021-02-25,152.1094065151
65955a121b7c4edbe6512aca,Dashboards com Power BI,livros,58.85,2021-02-25,0.0
65955a121b7c4edbe6512acb,Smartwatch,eletronicos,278.2,2021-02-25,12.3977521285
65955a121b7c4edbe6512acc,Bola de vôlei,esporte e lazer,72.66,2021-02-25,4.1520523181
65955a121b7c4edbe6512acd,Jogo de copos,utilidades domesticas,43.22,2021-02-25,2.5844608855
65955a121b7c4edbe6512ace,Dinossauro Rex,brinquedos,21.25,2021-02-25,0.0
65955a121b7c4edbe6512acf,Guitarra,instrumentos musicais,837.81,2021-02-25,45.2978741799
65955a121b7c4edbe6512ad0,Geladeira,eletrodomesticos,3336.49,2021-02-25,175.2424940575
65955a121b7c4edbe6512ad1,Violão,instrumentos musicais,340.61,2022-02-25,18.6675623327
65955a121b7c4edbe6512ad2,Guitarra,instrumentos musicais,972.79,2022-02-25,49.3825800214
65955a121b7c4edbe6512ad3,Carrinho controle remoto,brinquedos,102.56,2022-02-25,17.1070396617
65955a121b7c4edbe6512ad4,Bola de vôlei,esporte e lazer,57.96,2022-02-25,4.4853109795
65955a121b7c4edbe6512ad5,Sofá retrátil,moveis,831.95,2022-02-25,55.9448628621
65955a121b7c4edbe6512ad6,Assistente virtual,eletronicos,285.43,2022-02-25,12.7827278777
65955a121b7c4edbe6512ad7,Mesa de jantar,moveis,409.8,2022-02-25,22.1037430649
65955a121b7c4edbe6512ad8,Cama box,moveis,453.66,2022-02-25,24.4391561163
65955a121b7c4edbe6512ad9,Bicicleta,esporte e lazer,764.41,2022-02-25,41.3895449967
65955a121b7c4edbe6512ada,Micro-ondas,eletrodomesticos,413.47,2022-02-25,19.6004726817
65955a121b7c4edbe6512adb,Geladeira,eletrodomesticos,2630.02,2022-02-25,140.5669178277
65955a121b7c4edbe6512adc,Guitarra,instrumentos musicais,1120.25,2023-02-25,57.2343814021
65955a121b7c4edbe6512add,Violão,instrumentos musicais,318.57,2023-02-25,14.5473331792
65955a121b7c4edbe6512ade,Mochila,esporte e lazer,139.64,2023-02-25,8.8345252531
65955a121b7c4edbe6512adf,Celular ABXY,eletronicos,1393.43,2023-02-25,71.7803945664
65955a121b7c4edbe6512ae0,Mochila,esporte e lazer,132.13,2023-02-25,7.3186509083
65955a121b7c4edbe6512ae1,Tablet ABXY,eletronicos,2498.06,2023-02-25,130.5986188935
65955a121b7c4edbe6512ae2,Jogo de panelas,utilidades domesticas,137.02,2023-02-25,10.4597191113
65955a121b7c4edbe6512ae3,Carrinho controle remoto,brinquedos,117.37,2023-02-25,3.83403847
65955a121b7c4edbe6512ae4,Bola de vôlei,esporte e lazer,64.15,2023-02-25,4.355642343
65955a121b7c4edbe6512af2,Modelagem preditiva,livros,92.77,2021-03-25,5.2228493191
65955a121b7c4edbe6512af3,Carrinho controle remoto,brinquedos,106.76,2021-03-25,8.8484651456
65955a121b7c4edbe6512af4,Bola de basquete,esporte e lazer,71.27,2021-03-25,1.3793521575
65955a121b7c4edbe6512af5,Assistente virtual,eletronicos,181.71,2021-03-25,18.7698972079
65955a121b7c4edbe6512af6,Ciência de dados com python,livros,83.92,2021-03-25,2.0529266011
65955a121b7c4edbe6512af7,Blocos de montar,brinquedos,42.09,2021-03-25,0.0
65955a121b7c4edbe6512af8,TV Led UHD 4K,eletronicos,3523.43,2021-03-25,185.1964866666
65955a121b7c4edbe6512af9,Copo térmico,esporte e lazer,47.96,2021-03-25,3.0848302421
65955a121b7c4edbe6512afa,Impressora,eletronicos,438.43,2022-03-25,20.929517592
65955a121b7c4edbe6512afb,Faqueiro,utilidades domesticas,49.94,2022-03-25,2.942280669
65955a121b7c4edbe6512afc,Bicicleta,esporte e lazer,675.98,2022-03-25,36.9337492114
65955a121b7c4edbe6512afd,Dashboards com Power BI,livros,49.46,2022-03-25,0.0
65955a121b7c4edbe6512afe,Modelagem preditiva,livros,85.17,2022-03-25,5.2220584248
65955a121b7c4edbe6512aff,Smartwatch,eletronicos,173.8,2022-03-25,6.8387662058
65955a121b7c4edbe6512b00,Cama box,moveis,478.32,2022-03-25,26.1561131709
65955a121b7c4edbe6512b01,Bicicleta,esporte e lazer,635.23,2022-03-25,34.1128632839
65955a121b7c4edbe6512b02,Assistente virtual,eletronicos,233.89,2022-03-25,10.0383779308
65955a121b7c4edbe6512b03,Fogão,eletrodomesticos,669.76,2022-03-25,36.3497172421
65955a121b7c4edbe6512b04,Cama king,moveis,894.48,2022-03-25,45.2128081094
65955a121b7c4edbe6512b05,Kit banquetas,moveis,363.32,2022-03-25,16.9301360532
65955a121b7c4edbe6512b06,Smartwatch,eletronicos,269.06,2023-03-25,14.6097614676
65955a121b7c4edbe6512b07,Tablet ABXY,eletronicos,2114.76,2023-03-25,122.1855514824
65955a121b7c4edbe6512b08,Fogão,eletrodomesticos,519.64,2023-03-25,27.9523926218
65955a121b7c4edbe6512b09,Mesa de jantar,moveis,321.41,2023-03-25,17.3972414777
65955a121b7c4edbe6512b0a,Pandeiro,instrumentos musicais,52.04,2023-03-25,0.0
65955a121b7c4edbe6512b0b,Dinossauro Rex,brinquedos,29.06,2023-03-25,1.836134388
65955a121b7c4edbe6512b0c,Poltrona,moveis,330.38,2023-03-25,15.17618015
65955a121b7c4edbe6512b0d,Impressora,eletronicos,333.77,2023-03-25,15.3566874515
65955a121b7c4edbe6512b1a,Impressora,eletronicos,380.13,2021-04-25,17.8252179819
65955a121b7c4edbe6512b1b,Violão,instrumentos musicais,563.57,2021-04-25,27.5928461203
65955a121b7c4edbe6512b1c,Bola de vôlei,esporte e lazer,56.94,2021-04-25,3.5629882266
65955a121b7c4edbe6512b1d,Smartwatch,eletronicos,245.97,2021-04-25,10.6816015893
65955a121b7c4edbe6512b1e,Fogão,eletrodomesticos,944.86,2021-04-25,51.1993676547
65955a121b7c4edbe6512b1f,Copo térmico,esporte e lazer,37.85,2021-04-25,2.546503157
65955a121b7c4edbe6512b20,Bicicleta,esporte e lazer,381.66,2021-04-25,20.6110236248
65955a121b7c4edbe6512b21,Bola de vôlei,esporte e lazer,69.91,2021-04-25,1.3069362489
65955a121b7c4edbe6512b22,Smart TV,eletronicos,2305.9,2021-04-25,120.3666769883
65955a121b7c4edbe6512b23,Pandeiro,instrumentos musicais,80.41,2022-04-25,1.8660296606
65955a121b7c4edbe6512b24,Fone de ouvido,eletronicos,185.14,2022-04-25,7.4425870905
65955a121b7c4edbe6512b25,Bola de basquete,esporte e lazer,34.84,2022-04-25,0.0
65955a121b7c4edbe6512b26,Blocos de montar,brinquedos,46.94,2022-04-25,3.1864259361
65955a121b7c4edbe6512b27,Jogo de panelas,utilidades domesticas,137.79,2022-04-25,7.8631679616
65955a121b7c4edbe6512b28,Fone de ouvido,eletronicos,164.0,2022-04-25,9.2636111469
65955a121b7c4edbe6512b29,Lavadora de roupas,eletrodomesticos,1683.31,2022-04-25,97.1867737098
65955a121b7c4edbe6512b2a,Violão,instrumentos musicais,493.1,2022-04-25,27.6552069027
